time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1938-02-05T09:54:59.380Z,13.203,123.708,15,6.07,mw,,,,,iscgem,iscgem902358,2022-04-25T20:52:45.873Z,"3 km ESE of Anuling, Philippines",earthquake,,10.6,0.63,,reviewed,iscgem,iscgem
1937-09-22T03:11:07.730Z,12.391,123.841,15,6.26,mw,,,,,iscgem,iscgem903260,2022-04-25T21:08:08.248Z,"8 km E of Batuan, Philippines",earthquake,,8,0.25,,reviewed,iscgem,iscgem
1937-08-20T11:59:21.420Z,14.569,121.675,15,7.64,mw,,,,,iscgem,iscgem903210,2022-04-25T21:15:59.361Z,"6 km E of Tignoan, Philippines",earthquake,,3.8,0.47,,reviewed,iscgem,iscgem
1937-04-03T21:10:38.400Z,15.427,119.746,25,5.77,mw,,,,,iscgem,iscgem903026,2022-04-25T21:07:18.626Z,"17 km W of Palauig, Philippines",earthquake,,13.3,0.2,,reviewed,iscgem,iscgem
1937-03-16T15:45:41.850Z,18.006,120.275,15,5.9,mw,,,,,iscgem,iscgem902996,2022-04-25T21:06:52.668Z,"20 km WNW of Pagsanahan Norte, Philippines",earthquake,,27.6,0.2,,reviewed,iscgem,iscgem
1937-02-20T05:55:55.000Z,16.203,119.868,25,5.35,mw,,,,,iscgemsup,iscgemsup902954,2022-05-09T17:02:21.411Z,"3 km S of Tiep, Philippines",earthquake,,21.2,0.2,,reviewed,iscgemsup,iscgemsup
1936-12-14T04:03:41.460Z,13.81,119.976,25,6.11,mw,,,,,iscgem,iscgem903985,2022-04-25T21:30:40.411Z,"",earthquake,,16.3,0.2,,reviewed,iscgem,iscgem
1935-02-07T17:29:07.260Z,13.527,122.874,15,6.04,mw,,,,,iscgem,iscgem904081,2022-04-25T21:31:40.423Z,"7 km S of Tinalmud, Philippines",earthquake,,17.6,0.2,,reviewed,iscgem,iscgem
1934-11-26T12:09:12.570Z,13.763,120.414,35,6.2,mw,,,,,iscgem,iscgem905287,2022-04-25T21:49:58.121Z,"18 km ENE of Looc, Philippines",earthquake,,27.7,0.44,,reviewed,iscgem,iscgem
1934-07-31T05:58:38.940Z,14.879,120.075,35,5.87,mw,,,,,iscgem,iscgem905084,2022-04-25T21:47:10.155Z,"7 km S of San Antonio, Philippines",earthquake,,18.9,0.28,,reviewed,iscgem,iscgem
1934-07-21T04:37:31.580Z,16.384,120.283,15,5.82,mw,,,,,iscgem,iscgem905064,2022-04-25T21:46:37.375Z,"7 km W of Aringay, Philippines",earthquake,,8.6,0.2,,reviewed,iscgem,iscgem
1934-05-13T17:03:00.800Z,17.988,121.641,35,5.6,mw,,,,,iscgem,iscgem904934,2022-04-25T21:44:57.878Z,"8 km S of Gattaran, Philippines",earthquake,,10.8,0.2,,reviewed,iscgem,iscgem
1934-02-25T16:22:58.790Z,17.395,118.995,15,5.77,mw,,,,,iscgem,iscgem904814,2022-04-25T21:42:51.517Z,"146 km W of Cabittaogan, Philippines",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1934-02-14T03:59:39.100Z,17.496,119.292,15,7.5,mw,,,,,iscgem,iscgem904793,2022-04-25T21:42:27.958Z,"113 km W of Cabittaogan, Philippines",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1933-09-20T23:33:37.310Z,12.921,120.851,35,5.82,mw,,,,,iscgem,iscgem905821,2022-04-25T21:58:57.451Z,"12 km N of Tuban, Philippines",earthquake,,28.1,0.2,,reviewed,iscgem,iscgem
1933-06-06T02:28:26.580Z,13.248,120.46,35,6.17,mw,,,,,iscgem,iscgem905621,2022-04-25T21:55:24.989Z,"12 km W of Tayaman, Philippines",earthquake,,18.4,0.37,,reviewed,iscgem,iscgem
1933-03-03T02:19:32.270Z,15.745,120.225,15,5.78,mw,,,,,iscgem,iscgem905427,2022-04-25T21:52:05.182Z,"8 km W of Tocok, Philippines",earthquake,,15.4,0.2,,reviewed,iscgem,iscgem
1932-08-24T12:10:35.820Z,16.456,120.381,15,6.09,mw,,,,,iscgem,iscgem906349,2022-04-25T22:08:21.770Z,"4 km NE of Caba, Philippines",earthquake,,8.6,0.21,,reviewed,iscgem,iscgem
1932-08-05T00:45:48.240Z,17.691,122.522,15,5.63,mw,,,,,iscgem,iscgem906320,2022-04-25T22:08:12.304Z,"66 km E of Lapi, Philippines",earthquake,,7.2,0.2,,reviewed,iscgem,iscgem
1932-06-14T11:20:14.700Z,17.632,119.674,15,5.94,mw,,,,,iscgem,iscgem906226,2022-04-25T22:06:10.856Z,"72 km W of Puro Pinget, Philippines",earthquake,,17.3,0.36,,reviewed,iscgem,iscgem
1931-09-22T01:25:35.390Z,15.263,122.556,15,5.78,mw,,,,,iscgem,iscgem907028,2022-04-25T22:22:40.492Z,"63 km NNE of Casuguran, Philippines",earthquake,,13.1,0.31,,reviewed,iscgem,iscgem
1931-07-12T16:45:29.410Z,12.71,123.889,15,6.47,mw,,,,,iscgem,iscgem906870,2022-04-25T22:19:06.158Z,"2 km SW of San Francisco, Philippines",earthquake,,8,0.2,,reviewed,iscgem,iscgem
1931-05-29T08:26:20.380Z,13.189,120.626,35,5.55,mw,,,,,iscgem,iscgem906801,2022-04-25T22:17:55.539Z,"4 km SE of Mamburao, Philippines",earthquake,,18.4,0.2,,reviewed,iscgem,iscgem
1931-03-22T15:07:17.310Z,15.602,122.381,15,5.84,mw,,,,,iscgem,iscgem906684,2022-04-25T22:15:04.100Z,"78 km NNE of Karligan, Philippines",earthquake,,13.1,0.2,,reviewed,iscgem,iscgem
1931-03-19T06:25:02.510Z,18.104,120.382,15,6.68,mw,,,,,iscgem,iscgem906682,2022-04-25T22:15:02.863Z,"11 km WNW of Callaguip, Philippines",earthquake,,27.6,0.37,,reviewed,iscgem,iscgem
1930-10-01T02:53:13.200Z,17.14,122.277,35,5.91,mw,,,,,iscgem,iscgem907626,2022-04-25T22:32:39.991Z,"Luzon, Philippines",earthquake,,24.2,0.2,,reviewed,iscgem,iscgem
1929-08-21T09:26:38.710Z,13.776,122.087,35,5.65,mw,,,,,iscgem,iscgem908282,2022-04-25T22:44:05.810Z,"0 km SSW of Pitogo, Philippines",earthquake,,25,0.34,,reviewed,iscgem,iscgem
1929-01-16T14:03:35.660Z,16.625,121.248,15,5.66,mw,,,,,iscgemsup,iscgemsup907858,2022-05-09T17:36:27.391Z,"3 km SE of Lamut, Philippines",earthquake,,9.7,0.2,,reviewed,iscgemsup,iscgemsup
1929-01-16T08:06:11.760Z,16.51,120.812,25,6.42,mw,,,,,iscgem,iscgem907857,2022-04-25T22:36:05.354Z,"7 km ENE of Ambuclao, Philippines",earthquake,,9.7,0.48,,reviewed,iscgem,iscgem
1928-11-21T16:59:59.510Z,14.999,120.316,15,5.93,mw,,,,,iscgem,iscgem908972,2022-04-25T22:59:08.432Z,"11 km E of Santa Fe, Philippines",earthquake,,27.4,0.2,,reviewed,iscgem,iscgem
1928-08-05T14:41:58.960Z,15.699,119.621,35,6.16,mw,,,,,iscgem,iscgem908824,2022-04-25T22:55:28.781Z,"27 km W of Bolitoc, Philippines",earthquake,,13.3,0.22,,reviewed,iscgem,iscgem
1928-06-15T17:16:24.800Z,12.759,120.947,15,6.73,mw,,,,,iscgem,iscgem908742,2022-04-25T22:53:39.234Z,"12 km NNE of Ligaya, Philippines",earthquake,,28.1,0.27,,reviewed,iscgem,iscgem
1928-06-15T06:12:42.470Z,12.856,121.145,25,6.99,mw,,,,,iscgem,iscgem908741,2022-04-25T21:11:26.530Z,"26 km WSW of Malamig, Philippines",earthquake,,28.1,0.56,,reviewed,iscgem,iscgem
1927-06-28T01:42:03.930Z,12.072,119.426,15,5.58,mw,,,,,iscgem,iscgem909353,2022-04-25T23:06:03.322Z,"Philippine Islands region",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1927-06-18T00:56:05.670Z,17.562,119.173,15,5.74,mw,,,,,iscgem,iscgem909342,2022-04-25T23:05:53.898Z,"125 km W of Cabittaogan, Philippines",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1927-05-13T15:13:03.460Z,13.539,120.47,35,5.73,mw,,,,,iscgem,iscgem909247,2022-04-25T23:04:37.982Z,"10 km NNE of Harrison, Philippines",earthquake,,52.6,0.25,,reviewed,iscgem,iscgem
1927-01-12T00:05:33.640Z,15.258,119.934,36,5.94,mw,,,,,iscgem,iscgem9342024,2022-04-26T00:10:32.589Z,"8 km W of Purac, Philippines",earthquake,,15.4,0.2,,reviewed,iscgem,iscgem
1926-10-30T10:11:35.410Z,15.993,119.76,35,6.24,mw,,,,,iscgem,iscgem16960027,2022-04-25T20:34:54.379Z,"3 km N of Ilioilio, Philippines",earthquake,,21.2,0.33,,reviewed,iscgem,iscgem
1926-08-02T12:41:20.080Z,13.567,123.619,35,6.07,mw,,,,,iscgem,iscgem909964,2022-04-25T23:17:22.090Z,"8 km N of Joroan, Philippines",earthquake,,22.1,0.2,,reviewed,iscgem,iscgem
1926-08-02T05:01:34.740Z,13.438,123.99,15,6.74,mw,,,,,iscgem,iscgem909963,2022-04-25T23:17:20.979Z,"21 km SW of Calolbon, Philippines",earthquake,,18.3,0.29,,reviewed,iscgem,iscgem
1925-05-25T03:43:19.960Z,12.586,121.992,35,6.35,mw,,,,,iscgem,iscgem910513,2022-04-25T23:26:14.773Z,"9 km WSW of Calatrava, Philippines",earthquake,,13.5,0.31,,reviewed,iscgem,iscgem
1924-05-06T16:09:27.890Z,15.899,119.261,15,6.86,mw,,,,,iscgem,iscgem910942,2022-04-25T23:30:56.764Z,"54 km W of Ilioilio, Philippines",earthquake,,10.8,0.41,,reviewed,iscgem,iscgem
1922-08-29T17:01:07.750Z,12.201,121.855,15,6.77,mw,,,,,iscgem,iscgem911996,2022-04-25T23:41:43.831Z,"15 km WNW of Santa Fe, Philippines",earthquake,,3.1,0.26,,reviewed,iscgem,iscgem
1922-04-23T21:30:46.700Z,12.106,123.392,35,6.23,mw,,,,,iscgemsup,iscgemsup911875,2022-05-09T17:56:37.659Z,"6 km S of Bangad, Philippines",earthquake,,25,0.49,,reviewed,iscgemsup,iscgemsup
1919-09-26T09:06:55.910Z,17.519,119.987,35,6.71,mw,,,,,iscgem,iscgem912960,2022-04-25T23:53:58.907Z,"40 km W of Cabittaogan, Philippines",earthquake,,19.7,0.27,,reviewed,iscgem,iscgem
1919-06-24T18:34:38.580Z,17.296,120.276,15,6.23,mw,,,,,iscgemsup,iscgemsup912816,2022-05-09T18:01:54.032Z,"17 km WSW of Tamorong, Philippines",earthquake,,29.6,0.2,,reviewed,iscgemsup,iscgemsup
1919-04-27T00:21:59.930Z,12.351,120.429,15,6.57,mw,,,,,iscgemsup,iscgemsup912770,2022-05-09T18:01:41.444Z,"46 km NNE of Coron, Philippines",earthquake,,13.7,0.92,,reviewed,iscgemsup,iscgemsup
1919-03-21T01:02:43.800Z,14.323,120.049,35,6.68,mw,,,,,iscgem,iscgem912747,2022-04-25T23:51:18.770Z,"45 km SW of Saysain, Philippines",earthquake,,11,0.2,,reviewed,iscgem,iscgem
1917-09-07T22:22:45.910Z,14.144,123.367,15,5.95,mw,,,,,iscgemsup,iscgemsup913652,2022-05-09T18:07:11.954Z,"27 km NNE of Kaliliog, Philippines",earthquake,,22.4,0.27,,reviewed,iscgemsup,iscgemsup
1917-05-28T12:01:45.480Z,12.77,123.047,15,5.96,mw,,,,,iscgemsup,iscgemsup913514,2022-05-09T18:06:37.285Z,"24 km WSW of Mabiton, Philippines",earthquake,,11.7,0.32,,reviewed,iscgemsup,iscgemsup
1915-03-12T14:48:32.480Z,11.844,122.695,15,6.82,mw,,,,,iscgem,iscgem913886,2022-04-26T00:03:43.556Z,"29 km NNW of Roxas City, Philippines",earthquake,,6.5,0.39,,reviewed,iscgem,iscgem
1912-11-08T07:53:23.170Z,12.688,124.002,15,6.2,mw,,,,,iscgemsup,iscgemsup610326390,2022-05-09T15:19:39.099Z,"3 km WSW of Irosin, Philippines",earthquake,,8,0.86,,reviewed,iscgemsup,iscgemsup
1907-11-24T13:58:37.460Z,13.359,122.541,15,6.59,mw,,,,,iscgem,iscgem610326336,2022-04-25T20:37:16.331Z,"Luzon, Philippines",earthquake,,3.8,0.23,,reviewed,iscgem,iscgem
1907-11-16T22:05:33.890Z,15.02,122.802,30,6.43,mw,,,,,iscgemsup,iscgemsup610548707,2022-05-09T15:25:39.282Z,"56 km NE of Casuguran, Philippines",earthquake,,6.6,0.23,,reviewed,iscgemsup,iscgemsup
1907-07-09T18:54:58.870Z,15.152,121.796,15,6.82,mw,,,,,iscgem,iscgem16957967,2022-04-25T20:29:06.040Z,"24 km N of Panukulan, Philippines",earthquake,,10.6,0.48,,reviewed,iscgem,iscgem
1907-04-18T23:52:34.580Z,14.67,123.382,15,7.44,mw,,,,,iscgemsup,iscgemsup16957952,2022-05-09T15:12:15.461Z,"70 km NE of Sabang Indan, Philippines",earthquake,,20.6,0.71,,reviewed,iscgemsup,iscgemsup
1907-04-18T20:59:53.520Z,14.39,122.72,15,7.52,mw,,,,,iscgem,iscgem16957953,2022-04-25T20:28:31.309Z,"7 km N of Luklukan, Philippines",earthquake,,25,0.56,,reviewed,iscgem,iscgem
